LINK_IMAGE,FEC_ELECTION_YR,CMTE_NM,CMTE_ID,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,ADDRESS,CMTE_CITY,CMTE_ST,CMTE_ZIP,TRES_NM,CAND_ID,CAND_NAME,CAND_ELECTION_YR,FORM_TP_CD,RPT_TP,RPT_YR,RECEIPT_DT,INDV_ITEM_CONTB,INDV_UNITEM_CONTB,INDV_CONTB,INDV_REF,PTY_CMTE_CONTB,OTH_CMTE_CONTB,OTH_CMTE_REF,CAND_CNTB,TTL_CONTB,TTL_CONTB_REF,CAND_LOAN,CAND_LOAN_REPYMNT,OTH_LOANS,OTH_LOAN_REPYMTS,TTL_LOANS,TTL_LOAN_REPYMTS,TRANF_FROM_OTHER_AUTH_CMTE,TRANF_FROM_NONFED_ACCT_PER,TRANF_FROM_NONFED_LEVIN_PER,TTL_NONFED_TRANF_PER,OTHER_RECEIPTS,TTL_RECEIPTS,TTL_FED_RECEIPTS_PER,OP_EXP_PER,SHARED_FED_OP_EXP_PER,SHARED_NONFED_OP_EXP_PER,TTL_OP_EXP_PER,OFFSETS_TO_OP_EXP,SHARED_FED_ACTVY_FED_SHR_PER,SHARED_FED_ACTVY_NONFED_PER,NON_ALLOC_FED_ELECT_ACTVY_PER,TTL_FED_ELECT_ACTVY_PER,FED_CAND_CMTE_CONTB_PER,FED_CAND_CONTB_REF_PER,INDT_EXP_PER,COORD_EXP_BY_PTY_CMTE_PER,LOANS_MADE_PER,LOAN_REPYMTS_RECEIVED_PER,TRANF_TO_OTHER_AUTH_CMTE,FNDRSG_DISB,OFFSETS_TO_FNDRSG,EXEMPT_LEGAL_ACCTG_DISB,OFFSETS_TO_LEGAL_ACCTG,TTL_OFFSETS_TO_OP_EXP,OTHER_DISB_PER,TTL_FED_DISB_PER,TTL_DISB,NET_CONTB,NET_OP_EXP,COH_BOP,COH_COP,DEBTS_OWED_BY_CMTE,DEBTS_OWED_TO_CMTE,CVG_START_DT,TIME_STAMP,CVG_END_DT,POL_PTY_CMTE_CONTB,CAND_ID,COH_BOY,COH_COY,EXP_PRIOR_YRS_SUBJECT_LIM_PER,EXP_SUBJECT_LIMITS_PER,FED_FUNDS_PER,ITEM_CONVN_EXP_DISB_PER,ITEM_OTHER_DISB_PER,ITEM_OTHER_INCOME_PER,ITEM_OTHER_REF_REB_RET_PER,ITEM_REF_REB_RET_PER,OTHER_FED_OP_EXP_PER,SUBTTL_CONVN_EXP_DISB_PER,SUBTTL_OTHER_REF_REB_RET_PER,SUBTTL_REF_REB_RET_PER,TTL_COMMUNICATION_COST,TTL_EXP_SUBJECT_LIMITS,UNITEM_CONVN_EXP_DISB_PER,UNITEM_OTHER_DISB_PER,UNITEM_OTHER_INCOME_PER,UNITEM_OTHER_REF_REB_RET_PER,UNITEM_REF_REB_RET_PER
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496034tabIndex=3","2024","RICK SANTORUM FOR PRESIDENT, INC. (2012)","C00496034","P","P","Q","PO BOX 238","VERONA","PA","15147","ROTHMAN, GREG","P20002721","SANTORUM, RICHARD J.","2016","F3P","Q3","2023","05-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","376.01","376.01","452309.74","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P20002721","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496034tabIndex=3","2024","RICK SANTORUM FOR PRESIDENT, INC. (2012)","C00496034","P","P","Q","PO BOX 238","VERONA","PA","15147","ROTHMAN, GREG","P20002721","SANTORUM, RICHARD J.","2016","F3P","YE","2023","22-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","376.01","376.01","452309.74","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P20002721","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496034tabIndex=3","2024","RICK SANTORUM FOR PRESIDENT, INC. (2012)","C00496034","P","P","Q","PO BOX 238","VERONA","PA","15147","ROTHMAN, GREG","P20002721","SANTORUM, RICHARD J.","2016","F3P","Q1","2024","02-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","376.01","376.01","452309.74","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P20002721","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496497tabIndex=3","2024","NEWT 2012","C00496497","P","P","Q","4350 FAIRFAX DR SUITE 200","ARLINGTON","VA","22203","SWINDLE, TAYLOR O.","P60003654","GINGRICH, NEWT","2012","F3P","Q1","2023","13-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","1.74","1.74","","10","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","10","0","2030","244.34","236.08","4634034.55","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P60003654","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496497tabIndex=3","2024","NEWT 2012","C00496497","P","P","Q","4350 FAIRFAX DR SUITE 200","ARLINGTON","VA","22203","SWINDLE, TAYLOR O.","P60003654","GINGRICH, NEWT","2012","F3P","Q2","2023","14-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","1.75","1.75","","30","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","30","0","2030","236.08","207.83","4634534.55","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P60003654","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496497tabIndex=3","2024","NEWT 2012","C00496497","P","P","Q","4350 FAIRFAX DR SUITE 200","ARLINGTON","VA","22203","SWINDLE, TAYLOR O.","P60003654","GINGRICH, NEWT","2012","F3P","Q3","2023","16-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","1.78","1.78","","30","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","30","0","2030","207.83","179.61","4635034.55","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P60003654","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496497tabIndex=3","2024","NEWT 2012","C00496497","P","P","Q","4350 FAIRFAX DR SUITE 200","ARLINGTON","VA","22203","SWINDLE, TAYLOR O.","P60003654","GINGRICH, NEWT","2012","F3P","YE","2023","30-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","1.68","1.78","","30","","","","0","","","","","","","","","","","0","0","0","0",".05",".05","0","","30","0","2030","179.61","151.39","4635534.55","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P60003654","","","","",".05","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00496497tabIndex=3","2024","NEWT 2012","C00496497","P","P","Q","4350 FAIRFAX DR SUITE 200","ARLINGTON","VA","22203","SWINDLE, TAYLOR O.","P60003654","GINGRICH, NEWT","2012","F3P","Q1","2024","15-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","1.75","1.75","","30","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","30","0","2030","151.39","123.14","4636034.55","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P60003654","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00499723tabIndex=3","2024","DAVID JON SPONHEIM FOR PRESIDENT","C00499723","P","P","Q","PO BOX 2696","OAK HARBOR","WA","98277","SARAH L HART","P20003174","SPONHEIM, DAVID JON","2024","F3P","Q1","2023","12-APR-23","50","","","","0","","","","50","","0","0","","","0","0","","","","","","50","","210","","","","","","","","","","","","","","","","0","","","","","","","210","441.41","1235.73","1207.12","1047.12","","","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","","P20003174","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00499723tabIndex=3","2024","DAVID JON SPONHEIM FOR PRESIDENT","C00499723","P","P","Q","PO BOX 2696","OAK HARBOR","WA","98277","SARAH L HART","P20003174","SPONHEIM, DAVID JON","2024","F3P","Q2","2023","11-JUL-23","","10","","","0","","","","10","","0","0","","","0","0","","","","","","10","","15","","","","","","","","","","","","","","","","0","","","","","0","","15.78","451.41","1250.73","1047.12","1041.34","","","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","","P20003174","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00499723tabIndex=3","2024","DAVID JON SPONHEIM FOR PRESIDENT","C00499723","P","P","Q","PO BOX 2696","OAK HARBOR","WA","98277","SARAH L HART","P20003174","SPONHEIM, DAVID JON","2024","F3P","Q3","2023","17-NOV-23","","","","","0","","","","0","","0","0","","","0","0","","","","","","0","","283.99","","","","","","","","","","","","","","","","0","","","","","2.9","","286.89","451.41","1534.72","1041.34","754.45","","","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","","P20003174","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00499723tabIndex=3","2024","DAVID JON SPONHEIM FOR PRESIDENT","C00499723","P","P","Q","PO BOX 2696","OAK HARBOR","WA","98277","SARAH L HART","P20003174","SPONHEIM, DAVID JON","2024","F3P","YE","2023","18-JAN-24","","10","","","0","","","","0","","0","0","","","0","0","","","","","","10","","15","","","","","","","","","","","","","","","","0","","","","",".78","","15.78","461.41","","754.45","748.67","","","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","","P20003174","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00499723tabIndex=3","2024","DAVID JON SPONHEIM FOR PRESIDENT","C00499723","P","P","Q","PO BOX 2696","OAK HARBOR","WA","98277","SARAH L HART","P20003174","SPONHEIM, DAVID JON","2024","F3P","Q1","2024","11-APR-24","","25","","","0","","","","0","","0","0","","","0","0","","","","","","25","","197","","","","","","","","","","","","","","","","0","","","","","1.21","","198.21","486.41","1746.72","748.67","575.46","","","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","","P20003174","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00508416tabIndex=3","2024","FRIENDS OF JOHN DELANEY","C00508416","P","P","Q","PO BOX 70835","BETHESDA","MD","20813","NORDBERG, EDWARD P JR.","P00006213","DELANEY, JOHN K.","2020","F3P","Q1","2023","12-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","30","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","30","3835781.31","14013810.3","2317.43","2287.43","1493250","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P00006213","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00508416tabIndex=3","2024","FRIENDS OF JOHN DELANEY","C00508416","P","P","Q","PO BOX 70835","BETHESDA","MD","20813","NORDBERG, EDWARD P JR.","P00006213","DELANEY, JOHN K.","2020","F3P","Q2","2023","13-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","30","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","30","3835781.31","14013840.3","2287.43","2257.43","1493250","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P00006213","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00508416tabIndex=3","2024","FRIENDS OF JOHN DELANEY","C00508416","P","P","Q","PO BOX 70835","BETHESDA","MD","20813","NORDBERG, EDWARD P JR.","P00006213","DELANEY, JOHN K.","2020","F3P","Q3","2023","11-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","330","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","330","3835781.31","14014170.3","2257.43","1927.43","1493250","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P00006213","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00508416tabIndex=3","2024","FRIENDS OF JOHN DELANEY","C00508416","P","P","Q","PO BOX 70835","BETHESDA","MD","20813","NORDBERG, EDWARD P JR.","P00006213","DELANEY, JOHN K.","2020","F3P","YE","2023","30-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","330","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","330","3835781.31","14014500.3","1927.43","1597.43","1493250","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P00006213","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00508416tabIndex=3","2024","FRIENDS OF JOHN DELANEY","C00508416","P","P","Q","PO BOX 70835","BETHESDA","MD","20813","NORDBERG, EDWARD P JR.","P00006213","DELANEY, JOHN K.","2020","F3P","Q1","2024","11-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","330","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","330","3835781.31","14014830.3","1597.43","1267.43","1493250","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P00006213","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00553206tabIndex=3","2024","COMMITTEE TO ELECT MICHAEL BICKELMEYER","C00553206","P","P","Q","399 PEARL ROAD","BRUNSWICK","OH","44212","MICHAEL BICKELMEYER","P00004861","BICKELMEYER, MICHAEL","2024","F3P","Q1","2023","27-MAR-23","","","","","0","","","400","0","","0","0","","","0","0","","","","","","400","","376.23","","","","","","","","","","","","","","","","0","","","","","","","376.23","6802.02","6774.26","10","33.77","","","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","","P00004861","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00553206tabIndex=3","2024","COMMITTEE TO ELECT MICHAEL BICKELMEYER","C00553206","P","P","Q","399 PEARL ROAD","BRUNSWICK","OH","44212","MICHAEL BICKELMEYER","P00004861","BICKELMEYER, MICHAEL","2024","F3P","Q2","2023","23-JUN-23","","","","","0","","","","0","","0","0","","","0","0","","","","","","0","","0","","","","","","","","","","","","","","","","0","","","","","","","","6802.02","6774.26","33.77","33.77","","","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","","P00004861","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00553206tabIndex=3","2024","COMMITTEE TO ELECT MICHAEL BICKELMEYER","C00553206","P","P","Q","399 PEARL ROAD","BRUNSWICK","OH","44212","MICHAEL BICKELMEYER","P00004861","BICKELMEYER, MICHAEL","2024","F3P","Q3","2023","10-OCT-23","","","","","0","","","","0","","0","0","","","0","0","","","","","","0","","0","","","","","","","","","","","","","","","","0","","","","","","","","6802.02","6774.26","33.77","33.77","","","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","","P00004861","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00553206tabIndex=3","2024","COMMITTEE TO ELECT MICHAEL BICKELMEYER","C00553206","P","P","Q","399 PEARL ROAD","BRUNSWICK","OH","44212","MICHAEL BICKELMEYER","P00004861","BICKELMEYER, MICHAEL","2024","F3P","YE","2023","08-JAN-24","","","","","0","","","","0","","0","0","","","0","0","","","","","","0","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","33.77","33.77","","","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","","P00004861","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00553206tabIndex=3","2024","COMMITTEE TO ELECT MICHAEL BICKELMEYER","C00553206","P","P","Q","399 PEARL ROAD","BRUNSWICK","OH","44212","MICHAEL BICKELMEYER","P00004861","BICKELMEYER, MICHAEL","2024","F3P","Q1","2024","01-APR-24","","","","","0","","","384.99","0","","0","0","","","0","0","","","","","","384.99","","416.66","","","","","","","","","","","","","","","","0","","","","","","","416.66","7187.01","7190.92","33.77","2.1","","","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","","P00004861","","","","","","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00563536tabIndex=3","2024","FOX FOR PRESIDENT ","C00563536","P","P","Q","PO BOX 20274","FERNDALE","MI","482200274","CHERUNDA LYNN FOX","P60005303","FOX, CHERUNDA LYNN","2024","F3P","Q1","2023","06-APR-23","0","0","0","0","0","0","0","13462.54","13462.54","0","0","0","0","0","0","0","0","","","","0","13462.54","","13462.54","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","13462.54","13462.54","13462.54","0","0","0","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P60005303","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00563536tabIndex=3","2024","FOX FOR PRESIDENT ","C00563536","P","P","Q","PO BOX 20274","FERNDALE","MI","482200274","CHERUNDA LYNN FOX","P60005303","FOX, CHERUNDA LYNN","2024","F3P","Q2","2023","14-JUL-23","0","0","0","0","0","0","0","7242.47","7242.47","0","0","0","0","0","0","0","0","","","","0","7242.47","","7242.47","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","7242.47","7242.47","7242.47","0","0","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P60005303","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00563536tabIndex=3","2024","FOX FOR PRESIDENT ","C00563536","P","P","Q","PO BOX 20274","FERNDALE","MI","482200274","CHERUNDA LYNN FOX","P60005303","FOX, CHERUNDA LYNN","2024","F3P","Q3","2023","11-OCT-23","0","1","1","1","0","0","0","5952.96","5953.96","1","0","0","0","0","0","0","0","","","","0","5952.96","","5953.96","","","","0","","","","","","","","","","","0","0","1","0","0","1","0","","5952.96","5952.96","5952.96","0","0","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P60005303","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00563536tabIndex=3","2024","FOX FOR PRESIDENT ","C00563536","P","P","Q","PO BOX 20274","FERNDALE","MI","482200274","CHERUNDA LYNN FOX","P60005303","FOX, CHERUNDA LYNN","2024","F3P","YE","2023","04-JAN-24","0","0","0","0","0","0","0","7194.72","7194.72","0","0","0","0","0","0","0","0","","","","0","7194.72","","7194.72","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","7194.72","7194.72","7194.72","0","0","0","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P60005303","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00563536tabIndex=3","2024","FOX FOR PRESIDENT ","C00563536","P","P","Q","PO BOX 20274","FERNDALE","MI","482200274","CHERUNDA LYNN FOX","P60005303","FOX, CHERUNDA LYNN","2024","F3P","Q1","2024","04-APR-24","0","0","0","0","0","0","0","8891.99","8891.99","0","0","0","0","0","0","0","0","","","","0","8891.99","","8891.99","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","8891.99","8891.99","8891.99","0","0","0","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P60005303","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00574624tabIndex=3","2024","CRUZ FOR PRESIDENT","C00574624","P","P","Q","PO BOX 25376","HOUSTON","TX","77265","BRADLEY S KNIPPA","P60006111","CRUZ, RAFAEL EDWARD 'TED'","2016","F3P","Q1","2023","15-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","139","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","139","88825411.16","86415554.08","32187.27","32048.27","0","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P60006111","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00574624tabIndex=3","2024","CRUZ FOR PRESIDENT","C00574624","P","P","Q","PO BOX 25376","HOUSTON","TX","77265","BRADLEY S KNIPPA","P60006111","CRUZ, RAFAEL EDWARD 'TED'","2016","F3P","Q2","2023","15-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","88825411.16","86415554.08","32048.27","32048.27","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P60006111","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00574624tabIndex=3","2024","CRUZ FOR PRESIDENT","C00574624","P","P","Q","PO BOX 25376","HOUSTON","TX","77265","BRADLEY S KNIPPA","P60006111","CRUZ, RAFAEL EDWARD 'TED'","2016","F3P","Q3","2023","14-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","88825411.16","86415554.08","32048.27","32048.27","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P60006111","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00574624tabIndex=3","2024","CRUZ FOR PRESIDENT","C00574624","P","P","Q","PO BOX 25376","HOUSTON","TX","77265","BRADLEY S KNIPPA","P60006111","CRUZ, RAFAEL EDWARD 'TED'","2016","F3P","YE","2023","31-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","88825411.16","86415554.08","32048.27","32048.27","0","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P60006111","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00574624tabIndex=3","2024","CRUZ FOR PRESIDENT","C00574624","P","P","Q","PO BOX 25376","HOUSTON","TX","77265","BRADLEY S KNIPPA","P60006111","CRUZ, RAFAEL EDWARD 'TED'","2016","F3P","Q1","2024","15-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","88825411.16","86415554.08","32048.27","32048.27","0","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P60006111","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00577130tabIndex=3","2024","BERNIE 2016","C00577130","P","P","Q","PO BOX 391","BURLINGTON","VT","05402","JACKSON, SUSAN","P60007168","SANDERS, BERNARD","2020","F3P","Q1","2023","14-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2.11","2.11","","2250.98","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","2250.98","-22772.19","182019.76","45353.66","43104.79","0","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P60007168","","","","","0","","","","","","","","","","","","","","","",""
